Date,Review,Rating,Product,District
03/24/2016,I Hope Youre Proud Of Yourselves!! unhelpful staff terrible manager.,1,Mortgage,55
03/24/2016,Fast Transactions helped me in a case of fraud where i lost my PIN.,5,Online Services,15
03/24/2016,Wide Range Of Services stable interest rate efficient friendly staff.,5,Online Services,11
03/24/2016,Competitive Rates helpful customer service stable interest rate secure from fraud helpful customer service.,5,Online Services,10
03/24/2016,Waved Fees competitive rates secure from fraud secure from fraud competitive rates.,5,Online Services,49
03/24/2016,Where I Lost My Pin easy online banking easy online banking waved fees where i lost my PIN.,5,Online Services,26
03/24/2016,Fast Transactions easy online banking stable interest rate stable interest rate.,5,Online Services,57
03/24/2016,Where I Lost My Pin responded quick responded quick competitive rates.,5,Online Services,58
03/24/2016,Competitive Rates efficient helpful customer service.,5,Online Services,20
03/24/2016,Friendly Staff efficient efficient.,5,Online Services,32
03/24/2016,Additional Charges to frustrate me poor interest rates additional charges.,1,Online Services,53
03/24/2016,Poor Interest Rates to frustrate me limited services poor interest rates the worst.,1,Online Services,77
03/24/2016,"Soo Frustrating!Strange soo frustrating!strange long wait times frustrating complicated to figure out lost my details, staff were so unhelpful.",1,Online Services,65
03/24/2016,What Happened To This Bank?? limited services slow transactions limited services.,1,Online Services,31
03/24/2016,"Slow Transactions lost my details, staff were so unhelpful complicated online banking additional charges rude customer service.",1,Online Services,57
03/24/2016,Why!? error kept cropping up the worst WHY!? frustrating additional charges rude customer service.,1,Online Services,59
03/24/2016,Rude Customer Service limited services bad advice what happened to this bank?? WHY!? slow transactions.,1,Online Services,47
03/24/2016,Soo Frustrating!Strange bad advice additional charges frustrating additional charges.,1,Online Services,35
03/24/2016,To Frustrate Me rude customer service limited services.,1,Online Services,65
03/24/2016,Long Wait Times soo frustrating!strange WHY!? poor interest rates.,1,Online Services,61
03/24/2017,Remortgaged worried but got really helpful advise on remorgaging competitive rates Thank you! very good helpful customer service froze the interest rate.,5,Mortgage,3
03/24/2017,"Stressed At First Tho not bad easy online banking reliable, Thank you!.",5,Mortgage,6
03/24/2017,"Reliable, helpful customer service wide range of services with ease stressed at first tho.",5,Mortgage,16
03/24/2017,Terrible Manager insecure poor interest rates terrible manager poor interest rates what happened terrible manager.,1,Mortgage,8
03/24/2017,Limited Services my mum fees rising distressed by this slow transactions limited services additional charges.,1,Mortgage,65
03/24/2017,Terrible Manager unhelpful staff high fees distressed by this limited services.,1,Mortgage,39
03/24/2017,Easy Online Banking friendly staff helped me in a case of fraud helpful customer service responded quick.,5,Online Services,4
03/24/2017,Helpful Customer Service fast transactions worried about fraud but helpful customer service wide range of services worried about fraud but secure from fraud.,5,Online Services,77
03/24/2017,Stable Interest Rate easy online banking fast transactions easy online banking stable interest rate efficient waved fees easy online banking.,5,Online Services,66
03/24/2017,Competitive Rates competitive rates wide range of services efficient helped me in a case of fraud competitive rates.,5,Online Services,35
03/24/2017,Stable Interest Rate worried about fraud but waved fees wide range of services easy online banking friendly staff helped me in a case of fraud.,5,Online Services,57
03/24/2017,Helped Me In A Case Of Fraud secure from fraud easy online banking competitive rates easy online banking.,5,Online Services,5
03/24/2017,Fast Transactions helpful customer service efficient competitive rates friendly staff worried about fraud but helpful customer service.,5,Online Services,59
03/24/2017,"Frustrating error limited services lost my details, staff were so unhelpful.",1,Online Services,11
03/24/2017,Complicated Online Banking what happened to this bank?? WHY!? what happened to this bank?? frustrating.,1,Online Services,3
03/24/2017,Complicated To Figure Out the worst rude customer service what happened to this bank?? soo frustrating!strange.,1,Online Services,41
03/24/2017,Complicated To Figure Out rude customer service not great additional charges error kept cropping up poor interest rates not great additional charges.,1,Online Services,46
03/25/2015,Poor Interest Rates rude customer service rising not great rude customer service what happened.,1,Mortgage,24
03/25/2015,Unhelpful Staff terrible manager rising bad financial advice additional charges.,1,Mortgage,39
03/25/2015,Terrible Manager additional charges additional charges.,1,Mortgage,71
03/25/2015,Poor Interest Rates i hope youre proud of yourselves!! slow transactions.,1,Mortgage,5
03/25/2015,Stable Interest Rate helped me in a case of fraud secure from fraud efficient.,5,Online Services,73
03/25/2015,Waved Fees responded quick wide range of services where i lost my PIN worried about fraud but.,5,Online Services,18
03/25/2015,Where I Lost My Pin helped me in a case of fraud efficient responded quick fast transactions fast transactions worried about fraud but.,5,Online Services,16
03/25/2015,Efficient responded quick secure from fraud helpful customer service efficient helped me in a case of fraud stable interest rate secure from fraud.,5,Online Services,56
03/25/2015,Responded Quick secure from fraud easy online banking waved fees friendly staff friendly staff wide range of services secure from fraud.,5,Online Services,13
03/25/2015,Efficient fast transactions stable interest rate competitive rates secure from fraud.,5,Online Services,11
03/25/2015,Helpful Customer Service efficient responded quick worried about fraud but efficient helpful customer service friendly staff.,5,Online Services,35
03/25/2015,Fast Transactions waved fees helpful customer service.,5,Online Services,64
03/25/2015,Helped Me In A Case Of Fraud helpful customer service responded quick responded quick.,5,Online Services,21
03/25/2015,Fast Transactions helped me in a case of fraud secure from fraud efficient.,5,Online Services,70
03/25/2015,Secure From Fraud secure from fraud friendly staff where i lost my PIN waved fees.,5,Online Services,66
03/25/2015,Rude Customer Service WHY!? limited services soo frustrating!strange.,1,Online Services,65
03/25/2015,Not Great error kept cropping up what happened to this bank?? rude customer service poor interest rates to frustrate me additional charges.,1,Online Services,74
03/25/2015,Error Kept Cropping Up additional charges rude customer service soo frustrating!strange.,1,Online Services,63
03/25/2015,Complicated Online Banking limited services complicated online banking soo frustrating!strange error kept cropping up error.,1,Online Services,22
03/25/2015,"Limited Services the worst lost my details, staff were so unhelpful poor interest rates what happened to this bank??.",1,Online Services,31
03/25/2015,"Lost My Details, Staff Were So Unhelpful limited services additional charges additional charges complicated online banking.",1,Online Services,26
03/25/2015,Complicated Online Banking to frustrate me limited services error kept cropping up.,1,Online Services,45
03/25/2015,Complicated To Figure Out long wait times to frustrate me complicated online banking poor interest rates.,1,Online Services,56
03/25/2016,Long Wait Times additional charges slow transactions limited services rising bad financial advice additional charges my mum.,1,Mortgage,9
03/25/2016,Helpful Customer Service efficient where i lost my PIN friendly staff helped me in a case of fraud.,5,Online Services,75
